Location,CellNo,VoltMean,ResistMean,TempMean
Richmond Station,2,2.253016759776535,0.2920893854748598,22.540223463687155
Richmond Station,3,2.2409888268156446,0.28827932960893815,22.47094972067039
Richmond Station,4,2.2404134078212286,0.30203351955307234,22.50111731843575
Richmond Station,5,2.2530726256983242,0.28344134078212285,22.502234636871496
Richmond Station,6,2.247625698324025,0.3843463687150842,22.61005586592179
Richmond Station,7,2.241754189944136,0.27696648044692723,22.481005586592158
Richmond Station,8,2.2422234636871523,0.2903798882681559,22.550279329608937
Richmond Station,9,2.259513966480445,0.3009106145251392,22.591620111731853
Richmond Station,10,2.2529497206703906,0.29872625698323985,22.64692737430167
Richmond Station,11,2.254307262569831,0.3400782122905025,22.733519553072625
Richmond Station,12,2.2558938547486016,0.3022905027932951,22.821229050279324
Richmond Station,13,2.237474860335197,0.29274301675977626,22.559776536312857
Richmond Station,14,2.2421117318435764,0.28494413407821173,22.729050279329616
Richmond Station,15,2.254921787709496,0.29077653631284917,22.496648044692723
Richmond Station,16,2.248206703910615,0.3679106145251396,22.36759776536313
Richmond Station,17,2.2343407821229087,0.32949162011173244,22.59608938547486
Richmond Station,18,2.2321564245810057,0.29890502793296087,22.669832402234643
Richmond Station,19,2.2496480446927376,0.30586033519553074,22.85865921787709
Richmond Station,20,2.247189944134078,0.31322346368715054,23.13575418994413
Richmond Station,21,2.2518156424580997,0.33771508379888243,22.956424581005596
Richmond Station,22,2.251564245810055,0.3151452513966483,22.77877094972067
Richmond Station,23,2.2482625698324044,0.29219553072625676,22.830726256983247
Richmond Station,24,2.245513966480447,0.35454189944134057,22.574860335195527
Richmond Station,25,2.2449944134078224,0.31415642458100546,22.625698324022352
Richmond Station,26,2.246513966480448,0.42552513966480454,22.548603351955293
Richmond Station,27,2.23778212290503,0.2879720670391061,22.768156424581008
Richmond Station,28,2.2370000000000014,0.3253798882681567,22.727374301675972
Richmond Station,29,2.252458100558659,0.32320111731843604,22.903351955307265
Richmond Station,30,2.2525754189944123,0.2950055865921788,22.978212290502796
Richmond Station,31,2.242743016759774,0.12265363128491617,23.456424581005592
Richmond Station,32,2.247623595505619,0.30325842696629174,23.137078651685393
Richmond Station,33,2.248195530726258,0.2962234636871506,22.901675977653635
Richmond Station,34,2.2473463687150854,0.2866815642458098,22.827374301675977
Richmond Station,35,2.252558659217876,0.29203351955307244,22.837988826815646
Richmond Station,36,2.236960893854752,0.49193854748603455,22.743016759776538
Richmond Station,37,2.0934078212290497,0.3367206703910618,22.987709497206705
Richmond Station,38,2.255435754189942,0.2969999999999996,23.07039106145251
Richmond Station,39,2.2481284916201116,0.2923743016759777,23.29162011173183
Richmond Station,40,2.2527486033519555,0.297748603351955,23.411731843575428
Richmond Station,41,2.2562681564245803,0.36186033519553024,23.431843575418995
Richmond Station,42,2.255368715083799,0.29870391061452506,23.20782122905029
Richmond Station,43,2.2488547486033537,0.2939329608938548,23.170949720670393
Richmond Station,44,2.2365474860335213,0.30789944134078207,22.997206703910614
Richmond Station,45,2.2462122905027937,0.313949720670391,22.56536312849162
Richmond Station,46,2.246033519553072,0.3406089385474861,22.70167597765364
Richmond Station,47,2.2412625698324042,0.2831452513966474,22.717877094972064
Richmond Station,48,2.247977653631285,0.315508379888268,22.853631284916194
Richmond Station,49,2.2534277777777763,0.2809944444444439,23.15555555555555
Richmond Station,50,2.253229050279326,0.3277318435754195,23.258659217877106
Richmond Station,51,2.2548156424580985,0.4194804469273744,23.221229050279337
Richmond Station,52,2.2480837988826816,0.3205754189944139,22.941340782122897
Richmond Station,53,2.2548379888268144,0.29789944134078217,22.868156424581
Richmond Station,54,2.238106145251397,0.2759553072625699,22.779329608938546
Richmond Station,55,2.2366536312849172,0.2783519553072627,22.67932960893854
Richmond Station,56,2.250284916201116,0.2694301675977652,22.643575418994413
Richmond Station,57,2.2410391061452524,0.3353519553072629,22.756983240223462
Richmond Station,58,2.2503966480446933,0.30615642458100545,22.660335195530724
Richmond Station,59,2.2436815642458106,0.3153966480446931,22.830726256983244
Richmond Station,60,2.2450782122905037,0.2985139664804468,22.923463687150843
Richmond Yard,1,2.241258823529412,0.24449411764705875,21.16823529411765
Richmond Yard,2,2.22104705882353,0.2667882352941176,20.943529411764704
Richmond Yard,3,2.22984705882353,0.2795411764705884,21.022352941176468
Richmond Yard,4,2.244411764705881,0.2908941176470589,21.00588235294118
Richmond Yard,5,2.249282352941176,0.24565882352941182,20.75529411764706
Richmond Yard,6,2.2574470588235283,0.23463529411764691,20.843529411764706
Richmond Yard,7,2.259270588235294,0.2438470588235292,20.877647058823527
Richmond Yard,8,2.2435764705882346,0.2849529411764708,21.036470588235304
Richmond Yard,9,2.2215058823529423,0.2897176470588237,21.008235294117647
Richmond Yard,10,2.250199999999999,0.2786000000000001,21.015294117647056
Richmond Yard,11,2.2583176470588238,0.24419999999999994,21.352941176470587
Richmond Yard,12,2.2243176470588244,0.31216470588235296,21.030588235294125
Richmond Yard,13,2.2450235294117644,0.26919999999999983,21.012941176470587
Richmond Yard,14,2.246011764705883,0.24217647058823522,20.912941176470582
Richmond Yard,15,2.2500235294117648,0.33178823529411766,20.818823529411763
Richmond Yard,16,2.2587411764705885,0.27099999999999996,20.809411764705878
Richmond Yard,17,2.250694117647058,0.30436470588235276,20.725882352941177
Richmond Yard,18,2.2531882352941173,0.26148235294117655,20.82117647058823
Richmond Yard,19,2.2250470588235296,0.2549176470588235,20.923529411764704
Richmond Yard,20,2.2463647058823533,0.20207058823529406,20.951764705882358
Richmond Yard,21,2.256294117647059,0.234070588235294,21.02
Richmond Yard,22,2.2471764705882347,0.2775294117647058,20.82117647058823
Richmond Yard,23,2.251023529411765,0.26449411764705866,20.585882352941187
Richmond Yard,24,2.2588352941176475,0.3126941176470587,20.62
Richmond Yard,25,2.263247058823529,0.19796470588235293,20.731764705882348
Richmond Yard,26,2.262341176470588,0.25321176470588225,20.308235294117654
Richmond Yard,27,2.251635294117647,0.24421176470588227,20.571764705882366
Richmond Yard,28,2.2487058823529407,0.2483882352941178,20.71764705882352
Richmond Yard,29,2.2444000000000015,0.2035294117647059,20.814117647058815
Richmond Yard,30,2.25855294117647,0.27145882352941175,20.895294117647055
Richmond Yard,31,2.2482470588235297,0.2289647058823529,21.062352941176474
Richmond Yard,32,2.2336117647058833,0.22031764705882365,20.92705882352941
Richmond Yard,33,2.2558235294117632,0.2622470588235296,21.020000000000003
Richmond Yard,34,2.246635294117646,0.24548235294117626,20.698823529411758
Richmond Yard,35,2.2494588235294124,0.26157647058823535,20.761176470588236
Richmond Yard,36,2.2466,0.25902352941176476,20.754117647058816
Richmond Yard,37,2.2529294117647054,0.312635294117647,20.763529411764704
Richmond Yard,38,2.2565058823529407,0.27862352941176477,20.808235294117654
Richmond Yard,39,2.231376470588235,0.2751882352941177,21.05058823529413
Richmond Yard,40,2.2498117647058833,0.21411764705882355,21.03529411764706
Richmond Yard,41,2.2548705882352946,0.24136470588235287,21.189411764705888
Richmond Yard,42,2.2311647058823536,0.25543529411764704,21.147058823529413
Richmond Yard,43,2.247988235294118,0.25082352941176456,21.103529411764704
Richmond Yard,44,2.2531058823529397,0.2964117647058825,20.845882352941175
Richmond Yard,45,2.2478941176470584,0.37799999999999995,20.77058823529411
Richmond Yard,46,2.2483294117647055,0.2522117647058823,20.59176470588235
Richmond Yard,47,2.2380588235294114,0.24305882352941177,20.690588235294122
Richmond Yard,48,2.249541176470589,0.27456470588235304,20.895294117647058
Richmond Yard,49,2.235117647058823,0.298529411764706,-20.0
Richmond Yard,50,2.2525764705882354,0.2757999999999999,21.052941176470586
Richmond Yard,51,2.2529764705882354,0.2505176470588235,20.83176470588235
Richmond Yard,52,2.2551999999999985,0.29287058823529427,20.89176470588235
Richmond Yard,53,2.2382823529411775,0.25145882352941173,20.66352941176471
Richmond Yard,54,2.250529411764706,0.2490941176470588,20.721176470588244
Richmond Yard,55,2.251882352941176,0.255470588235294,20.541176470588233
Richmond Yard,56,2.235529411764707,0.27177647058823495,20.34
Richmond Yard,57,2.2337906976744177,0.3103023255813953,20.822093023255817
Richmond Yard,58,2.248976470588235,0.2647882352941176,20.855294117647055
Richmond Yard,59,2.2308588235294113,0.27587058823529403,20.78
Richmond Yard,60,2.257952941176469,0.24818823529411765,21.10235294117647
South Hayward Station,1,2.2491129943502806,0.32028813559322056,21.245762711864398
South Hayward Station,2,2.240209039548025,0.31541242937853115,21.110169491525433
South Hayward Station,3,2.2419887005649732,0.3212824858757064,20.95762711864407
South Hayward Station,4,2.24401129943503,0.32110169491525453,20.788700564971755
South Hayward Station,5,2.204112994350284,0.3550790960451975,20.62090395480227
South Hayward Station,6,2.202254237288136,0.2877909604519772,20.5090395480226
South Hayward Station,7,2.209937853107345,0.29140112994350253,20.62372881355933
South Hayward Station,8,2.208734463276836,0.3049999999999996,20.831073446327686
South Hayward Station,9,2.2453954802259903,0.3479039548022594,21.04632768361583
South Hayward Station,10,2.23754802259887,0.31728248587570645,21.302824858757063
South Hayward Station,11,2.24527118644068,0.1981468926553675,21.36892655367232
South Hayward Station,12,2.245666666666667,0.3422429378531071,21.09039548022599
South Hayward Station,13,2.2403107344632764,0.3076779661016948,20.92203389830509
South Hayward Station,14,2.245762711864409,0.29005084745762705,20.841807909604526
South Hayward Station,15,2.2391363636363635,0.3156420454545454,20.640909090909098
South Hayward Station,16,2.230107954545456,0.09643750000000005,20.669318181818195
South Hayward Station,17,2.238084745762711,0.3232429378531078,21.235028248587575
South Hayward Station,18,2.2394576271186457,0.3201129943502829,21.174011299435033
South Hayward Station,19,2.238197740112995,0.3117853107344633,21.387570621468925
South Hayward Station,20,2.2361016949152526,0.32731638418079123,21.514124293785315
South Hayward Station,21,2.2433107344632788,0.3004293785310732,21.475706214689268
South Hayward Station,22,2.24787570621469,0.3159943502824862,21.441242937853108
South Hayward Station,23,2.2420511363636386,0.316534090909091,21.046022727272717
South Hayward Station,24,2.243443181818185,0.32742045454545493,21.128409090909102
South Hayward Station,25,2.2761129943502816,0.30538983050847457,20.588135593220347
South Hayward Station,26,2.2775141242937837,0.0971920903954803,20.45254237288135
South Hayward Station,27,2.2703898305084733,0.27845762711864397,20.659887005649733
South Hayward Station,28,2.2771242937853096,0.3146045197740115,20.84802259887006
South Hayward Station,29,2.2435084745762732,0.3376949152542377,21.259887005649716
South Hayward Station,30,2.2351129943502834,0.37549717514124276,21.575141242937853
South Hayward Station,31,2.2390511363636363,0.3224602272727278,21.472159090909084
South Hayward Station,32,2.2410340909090927,0.3276704545454549,21.291477272727278
South Hayward Station,33,2.265717514124293,0.2973898305084746,21.082485875706215
South Hayward Station,34,2.2653276836158183,0.28798305084745723,20.734463276836166
South Hayward Station,35,2.265090395480224,0.3061073446327683,20.797740112994354
South Hayward Station,36,2.2685988700564943,0.10798305084745773,20.677401129943505
South Hayward Station,37,2.268389830508474,0.28545762711864364,20.786440677966095
South Hayward Station,38,2.2665254237288144,0.2779830508474575,20.961581920903953
South Hayward Station,39,2.2793107344632766,0.29390395480225956,21.0322033898305
South Hayward Station,40,2.2765000000000004,0.3000113636363632,21.260227272727267
South Hayward Station,41,2.239084745762712,0.35129378531073413,21.680790960451972
South Hayward Station,42,2.2377570621468945,0.3076101694915252,21.53728813559322
South Hayward Station,43,2.2336723163841823,0.29220903954802263,21.34915254237289
South Hayward Station,44,2.2391751412429386,0.31067231638418086,21.262146892655377
South Hayward Station,45,2.2346892655367254,0.33820338983050874,21.0186440677966
South Hayward Station,46,2.1803672316384173,0.08691525423728817,21.185310734463286
South Hayward Station,47,2.2324886363636383,0.30395454545454553,21.102840909090915
South Hayward Station,48,2.2294318181818187,0.3036079545454546,21.28125000000001
South Hayward Station,49,2.223774011299437,0.3654406779661014,21.458757062146912
South Hayward Station,50,2.2169378531073463,0.3041468926553669,21.445197740113006
South Hayward Station,51,2.2153446327683612,0.3366158192090401,21.632768361581924
South Hayward Station,52,2.216728813559321,0.3343050847457633,21.533898305084747
South Hayward Station,53,2.260497175141242,0.30149152542372887,21.058757062146878
South Hayward Station,54,2.257790960451976,0.30553107344632746,20.768361581920903
South Hayward Station,55,2.2761534090909086,0.29201136363636326,20.793749999999996
South Hayward Station,56,2.271142045454545,0.03542045454545453,20.67556818181818
South Hayward Station,57,2.2193107344632765,0.34467796610169443,21.212994350282475
South Hayward Station,58,2.218536723163843,0.3170734463276838,21.319209039548042
South Hayward Station,59,2.217694915254238,0.3214124293785313,21.435593220338998
South Hayward Station,60,2.2081525423728827,0.3315819209039552,21.666666666666668
Walnut Creek Station,1,2.259005617977527,0.44199999999999984,21.66235955056181
Walnut Creek Station,2,2.2662584269662895,0.35381460674157234,21.412359550561792
Walnut Creek Station,3,2.2510449438202236,0.32853370786516906,21.286516853932575
Walnut Creek Station,4,2.265595505617976,0.3837303370786521,21.32584269662921
Walnut Creek Station,5,2.2644124293785293,0.32891525423728857,21.16610169491525
Walnut Creek Station,6,2.263129943502825,0.42864971751412456,21.078531073446324
Walnut Creek Station,7,2.2667457627118623,0.5098926553672319,21.288135593220343
Walnut Creek Station,8,2.2517909604519772,0.1365819209039547,21.23559322033899
Walnut Creek Station,9,2.2578876404494377,0.19866853932584289,21.455056179775287
Walnut Creek Station,10,2.2486179775280917,0.29060112359550544,21.630898876404494
Walnut Creek Station,11,2.256325842696627,0.4128258426966293,22.009550561797756
Walnut Creek Station,12,2.260370786516854,0.3323988764044947,21.660112359550553
Walnut Creek Station,13,2.2509096045197734,0.3090112994350282,21.49491525423729
Walnut Creek Station,14,2.2632711864406776,0.3024915254237287,21.35028248587572
Walnut Creek Station,15,2.2538192090395475,0.307367231638418,21.285310734463287
Walnut Creek Station,16,2.2645310734463258,0.18594350282485883,21.185310734463283
Walnut Creek Station,17,2.3221404494382005,0.11217415730337085,20.929213483146068
Walnut Creek Station,18,2.313432584269662,0.2808314606741569,21.07022471910112
Walnut Creek Station,19,2.3141242937853117,0.27763276836158174,21.361016949152557
Walnut Creek Station,20,2.321853107344633,0.302423728813559,21.471186440677965
Walnut Creek Station,21,2.2111186440677972,0.3377344632768363,21.583615819209026
Walnut Creek Station,22,2.2181242937853116,0.29510169491525373,21.62090395480225
Walnut Creek Station,23,2.2116384180790956,0.3016723163841805,21.406214689265536
Walnut Creek Station,24,2.218084745762712,0.3006327683615816,21.33785310734464
Walnut Creek Station,25,2.223162921348317,0.3060337078651685,21.106741573033712
Walnut Creek Station,26,2.2164213483146082,0.3258370786516858,21.118539325842708
Walnut Creek Station,27,2.2260674157303373,0.30875842696629224,21.271910112359556
Walnut Creek Station,28,2.214632768361581,0.30318644067796596,21.44237288135592
Walnut Creek Station,29,2.2591468926553646,0.40398305084745767,21.575706214689262
Walnut Creek Station,30,2.2488757062146902,0.3193220338983052,21.83050847457628
Walnut Creek Station,31,2.2612203389830485,0.3567514124293782,21.9231638418079
Walnut Creek Station,32,2.261474576271185,0.35797740112994336,21.57514124293785
Walnut Creek Station,33,2.2708651685393244,0.3141685393258431,21.406741573033692
Walnut Creek Station,34,2.2542865168539326,0.2759719101123599,21.316853932584262
Walnut Creek Station,35,2.2604550561797754,0.2858764044943818,21.081460674157302
Walnut Creek Station,36,2.26446629213483,0.2580449438202249,21.196629213483142
Walnut Creek Station,37,2.251067796610169,0.3375084745762715,21.332768361581913
Walnut Creek Station,38,2.253564971751413,0.3272033898305089,21.448587570621456
Walnut Creek Station,39,2.259158192090395,0.3343389830508479,21.73050847457628
Walnut Creek Station,40,2.2518587570621467,0.302864406779661,21.977966101694904
Walnut Creek Station,41,2.256415730337076,0.26590449438202257,21.617977528089884
Walnut Creek Station,42,2.2653258426966274,0.32557865168539374,21.413483146067406
Walnut Creek Station,43,2.2559774011299427,0.31106779661016937,21.244067796610185
Walnut Creek Station,44,2.2518983050847448,0.33501694915254254,21.145197740113005
Walnut Creek Station,45,2.266423728813557,0.3605084745762708,21.399435028248593
Walnut Creek Station,46,2.2585028248587555,0.1746666666666666,21.41016949152543
Walnut Creek Station,47,2.2518305084745758,0.28417514124293747,21.49548022598871
Walnut Creek Station,48,2.2634011299435026,0.31003954802259903,21.570621468926564
Walnut Creek Station,49,2.2681292134831446,0.22152247191011226,21.60168539325844
Walnut Creek Station,50,2.256387640449437,0.22748876404494378,21.585393258426972
Walnut Creek Station,51,2.2605337078651653,0.27766292134831494,21.594382022471915
Walnut Creek Station,52,2.262723163841806,0.43215254237288137,21.362146892655364
Walnut Creek Station,53,2.256463276836158,0.3138813559322034,21.525988700564977
Walnut Creek Station,54,2.259711864406779,0.28889265536723113,21.53446327683616
Walnut Creek Station,55,2.2601016949152535,0.28929943502824806,21.614689265536725
Walnut Creek Station,56,2.262446327683614,0.4700451977401125,21.548022598870055
Walnut Creek Station,57,2.2527454545454546,0.33348181818181816,19.232727272727278
Walnut Creek Station,58,2.2705090909090897,0.30449090909090887,19.125454545454538
Walnut Creek Station,59,2.2709082568807317,0.2980091743119266,19.30733944954129
Walnut Creek Station,60,2.2647155963302747,0.2783211009174312,19.349541284403667
